0.39,0.3965,0.403,0.4095,0.416,0.4225,0.429,0.4355,0.442,0.4485,0.455,0.4615,0.468,0.4745,0.481,0.4875,0.494,0.5005,0.507,0.5135,0.52,0.5265,0.533,0.5395,0.546,0.5525,0.559,0.5655,0.572,0.5785,0.585,0.5915,0.598,0.6045,0.611,0.6175,0.624,0.6305,0.637,0.6435,0.65,0.6565,0.663,0.6695,0.676,0.6825,0.689,0.6955,0.702,0.7085,0.715,0.7215,0.728
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98333,0.98333,0.98333,0.98333,0.93333,0.9,0.85,0.7,0.58333,0.5,0.36667,0.31667,0.18333,0.083333,0.016667,0,0,0,0,0,0,0,0,0,0,0
0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.82812,0.8125,0.80469,0.78906,0.78125,0.75,0.71875,0.70312,0.65625,0.625,0.57031,0.52344,0.49219,0.39844,0.32812,0.22656,0.17969,0.09375,0.046875,0.015625,0.0078125
0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.89062,0.88281,0.86719,0.85156,0.83594,0.80469,0.77344,0.74219,0.72656,0.66406,0.63281,0.57812,0.53125,0.5,0.40625,0.33594,0.22656,0.17969,0.09375,0.046875,0.015625,0.0078125
0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.91406,0.89844,0.86719,0.85156,0.83594,0.80469,0.77344,0.74219,0.72656,0.66406,0.63281,0.57812,0.53125,0.5,0.40625,0.33594,0.22656,0.17969,0.09375,0.046875,0.015625,0.0078125
0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.91406,0.88281,0.86719,0.85156,0.82031,0.78906,0.75781,0.74219,0.67188,0.64062,0.58594,0.53125,0.5,0.40625,0.33594,0.22656,0.17969,0.09375,0.046875,0.015625,0.0078125
0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.91406,0.88281,0.86719,0.85156,0.82031,0.78906,0.75781,0.74219,0.67188,0.64062,0.58594,0.53125,0.5,0.40625,0.33594,0.22656,0.17969,0.09375,0.046875,0.015625,0.0078125
0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.92969,0.91406,0.88281,0.86719,0.85156,0.82031,0.78906,0.75781,0.74219,0.67188,0.64062,0.58594,0.53125,0.5,0.40625,0.33594,0.22656,0.17969,0.09375,0.046875,0.015625,0.0078125
0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.92969,0.92969,0.92969,0.92969,0.91406,0.88281,0.86719,0.85156,0.82031,0.78906,0.75781,0.74219,0.67188,0.64062,0.58594,0.53125,0.5,0.40625,0.33594,0.22656,0.17969,0.09375,0.046875,0.015625,0.0078125
0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.92969,0.92969,0.92969,0.92969,0.91406,0.88281,0.86719,0.85156,0.82031,0.78906,0.75781,0.74219,0.67188,0.64062,0.58594,0.53125,0.5,0.40625,0.33594,0.22656,0.17969,0.09375,0.046875,0.015625,0.0078125
