0.89431,0.89431,0.89431,0.89431,0.89431,0.89431,0.89431,0.89431,0.89431,0.89431,0.89431,0.89431,0.89431,0.87805,0.87805,0.87805,0.87805,0.86992,0.86179,0.85366,0.8374,0.8374,0.8374,0.8374,0.81301,0.81301,0.81301,0.78862,0.7561,0.71545,0.70732,0.69106,0.66667,0.64228,0.61789,0.5935,0.57724,0.57724,0.56098,0.52846,0.50407,0.4878,0.47154,0.43902,0.4065,0.38211,0.35772,0.31707,0.30081,0.14634,0.12195,0
0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.90244,0.90244,0.90244,0.90244,0.89431,0.87805,0.86992,0.85366,0.85366,0.85366,0.85366,0.82927,0.82927,0.82927,0.80488,0.77236,0.73171,0.72358,0.70732,0.68293,0.65854,0.63415,0.60976,0.5935,0.5935,0.57724,0.53659,0.5122,0.49593,0.47967,0.44715,0.41463,0.39024,0.36585,0.3252,0.30894,0.14634,0.12195,0
0.92683,0.92683,0.92683,0.92683,0.92683,0.92683,0.92683,0.92683,0.92683,0.92683,0.92683,0.92683,0.92683,0.91057,0.91057,0.91057,0.91057,0.90244,0.88618,0.87805,0.86179,0.86179,0.86179,0.86179,0.8374,0.8374,0.8374,0.81301,0.78049,0.73984,0.73171,0.71545,0.69106,0.66667,0.64228,0.61789,0.60163,0.60163,0.58537,0.54472,0.52033,0.50407,0.47967,0.44715,0.41463,0.39024,0.36585,0.3252,0.30894,0.14634,0.12195,0
0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.93496,0.9187,0.9187,0.9187,0.9187,0.91057,0.89431,0.88618,0.86992,0.86992,0.86992,0.86992,0.84553,0.84553,0.84553,0.82114,0.78862,0.74797,0.73984,0.72358,0.69919,0.6748,0.65041,0.62602,0.60976,0.60976,0.58537,0.54472,0.52033,0.50407,0.47967,0.44715,0.41463,0.39024,0.36585,0.3252,0.30894,0.14634,0.12195,0
0.95122,0.95122,0.95122,0.95122,0.95122,0.95122,0.95122,0.95122,0.95122,0.95122,0.95122,0.95122,0.94309,0.92683,0.92683,0.92683,0.92683,0.9187,0.90244,0.89431,0.87805,0.87805,0.87805,0.87805,0.85366,0.85366,0.85366,0.82927,0.79675,0.7561,0.74797,0.73171,0.70732,0.68293,0.65854,0.62602,0.60976,0.60976,0.58537,0.54472,0.52033,0.50407,0.47967,0.44715,0.41463,0.39024,0.36585,0.3252,0.30894,0.14634,0.12195,0
0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95122,0.93496,0.93496,0.93496,0.93496,0.92683,0.91057,0.90244,0.88618,0.88618,0.88618,0.88618,0.86179,0.86179,0.86179,0.8374,0.80488,0.76423,0.7561,0.73984,0.71545,0.69106,0.66667,0.63415,0.61789,0.61789,0.5935,0.55285,0.52846,0.5122,0.47967,0.44715,0.41463,0.39024,0.36585,0.3252,0.30894,0.14634,0.12195,0
0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95122,0.93496,0.93496,0.93496,0.93496,0.92683,0.91057,0.90244,0.88618,0.88618,0.88618,0.88618,0.86179,0.86179,0.86179,0.8374,0.80488,0.76423,0.7561,0.73984,0.71545,0.69106,0.66667,0.63415,0.61789,0.61789,0.5935,0.55285,0.52846,0.5122,0.47967,0.44715,0.41463,0.39024,0.36585,0.3252,0.30894,0.14634,0.12195,0
0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95122,0.93496,0.93496,0.93496,0.93496,0.92683,0.91057,0.90244,0.88618,0.88618,0.88618,0.88618,0.86179,0.86179,0.86179,0.8374,0.80488,0.76423,0.7561,0.73984,0.71545,0.69106,0.66667,0.63415,0.61789,0.61789,0.5935,0.55285,0.52846,0.5122,0.47967,0.44715,0.41463,0.39024,0.36585,0.3252,0.30894,0.14634,0.12195,0
0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.95935,0.94309,0.94309,0.94309,0.94309,0.93496,0.9187,0.91057,0.89431,0.89431,0.89431,0.89431,0.86992,0.86992,0.86992,0.84553,0.81301,0.77236,0.76423,0.74797,0.72358,0.69919,0.6748,0.64228,0.62602,0.62602,0.60163,0.56098,0.53659,0.52033,0.4878,0.45528,0.42276,0.39837,0.37398,0.33333,0.31707,0.14634,0.12195,0
0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.95935,0.94309,0.94309,0.94309,0.94309,0.93496,0.9187,0.91057,0.89431,0.89431,0.89431,0.89431,0.86992,0.86992,0.86992,0.84553,0.81301,0.77236,0.76423,0.74797,0.72358,0.69919,0.6748,0.64228,0.62602,0.62602,0.60163,0.56098,0.53659,0.52033,0.4878,0.45528,0.42276,0.39837,0.37398,0.33333,0.31707,0.14634,0.12195,0
0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.95935,0.94309,0.94309,0.94309,0.94309,0.93496,0.9187,0.91057,0.89431,0.89431,0.89431,0.89431,0.86992,0.86992,0.86992,0.84553,0.81301,0.77236,0.76423,0.74797,0.72358,0.69919,0.6748,0.64228,0.62602,0.62602,0.60163,0.56098,0.53659,0.52033,0.4878,0.45528,0.42276,0.39837,0.37398,0.33333,0.31707,0.14634,0.12195,0
0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.96748,0.95122,0.95122,0.94309,0.94309,0.93496,0.9187,0.91057,0.89431,0.89431,0.89431,0.89431,0.86992,0.86992,0.86992,0.84553,0.81301,0.77236,0.76423,0.74797,0.72358,0.69919,0.6748,0.64228,0.62602,0.62602,0.60163,0.56098,0.53659,0.52033,0.4878,0.45528,0.42276,0.39837,0.37398,0.33333,0.31707,0.14634,0.12195,0
0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.96748,0.95122,0.95122,0.94309,0.94309,0.93496,0.9187,0.91057,0.89431,0.89431,0.89431,0.89431,0.86992,0.86992,0.86992,0.84553,0.81301,0.77236,0.76423,0.74797,0.72358,0.69919,0.6748,0.64228,0.62602,0.62602,0.60163,0.56098,0.53659,0.52033,0.4878,0.45528,0.42276,0.39837,0.37398,0.33333,0.31707,0.14634,0.12195,0
0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.96748,0.95122,0.95122,0.94309,0.94309,0.93496,0.9187,0.91057,0.89431,0.89431,0.89431,0.89431,0.86992,0.86992,0.86992,0.84553,0.81301,0.77236,0.76423,0.74797,0.72358,0.69919,0.6748,0.64228,0.62602,0.62602,0.60163,0.56098,0.53659,0.52033,0.4878,0.45528,0.42276,0.39837,0.37398,0.33333,0.31707,0.14634,0.12195,0
0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.96748,0.95122,0.95122,0.94309,0.94309,0.93496,0.9187,0.91057,0.89431,0.89431,0.89431,0.89431,0.86992,0.86992,0.86992,0.84553,0.81301,0.77236,0.76423,0.74797,0.72358,0.69919,0.6748,0.64228,0.62602,0.62602,0.60163,0.56098,0.53659,0.52033,0.4878,0.45528,0.42276,0.39837,0.37398,0.33333,0.31707,0.14634,0.12195,0
0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.96748,0.95122,0.95122,0.94309,0.94309,0.93496,0.9187,0.91057,0.89431,0.89431,0.89431,0.89431,0.86992,0.86992,0.86992,0.84553,0.81301,0.77236,0.76423,0.74797,0.72358,0.69919,0.6748,0.64228,0.62602,0.62602,0.60163,0.56098,0.53659,0.52033,0.4878,0.45528,0.42276,0.39837,0.37398,0.33333,0.31707,0.14634,0.12195,0
0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.96748,0.95122,0.95122,0.94309,0.94309,0.93496,0.9187,0.91057,0.89431,0.89431,0.89431,0.89431,0.86992,0.86992,0.86992,0.84553,0.81301,0.77236,0.76423,0.74797,0.72358,0.69919,0.6748,0.64228,0.62602,0.62602,0.60163,0.56098,0.53659,0.52033,0.4878,0.45528,0.42276,0.39837,0.37398,0.33333,0.31707,0.14634,0.12195,0
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95935,0.95935,0.95122,0.95122,0.94309,0.92683,0.9187,0.90244,0.90244,0.90244,0.90244,0.87805,0.87805,0.87805,0.85366,0.82114,0.78049,0.77236,0.7561,0.73171,0.70732,0.68293,0.65041,0.63415,0.63415,0.60976,0.56911,0.54472,0.52846,0.49593,0.46341,0.43089,0.4065,0.38211,0.34146,0.31707,0.14634,0.12195,0
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95935,0.95935,0.95122,0.95122,0.94309,0.92683,0.9187,0.90244,0.90244,0.90244,0.90244,0.87805,0.87805,0.87805,0.85366,0.82114,0.78049,0.77236,0.7561,0.73171,0.70732,0.68293,0.65041,0.63415,0.63415,0.60976,0.56911,0.54472,0.52846,0.49593,0.46341,0.43089,0.4065,0.38211,0.34146,0.31707,0.14634,0.12195,0
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95935,0.95935,0.95122,0.95122,0.94309,0.92683,0.9187,0.90244,0.90244,0.90244,0.90244,0.87805,0.87805,0.87805,0.85366,0.82114,0.78049,0.77236,0.7561,0.73171,0.70732,0.68293,0.65041,0.63415,0.63415,0.60976,0.56911,0.54472,0.52846,0.49593,0.46341,0.43089,0.4065,0.38211,0.34146,0.31707,0.14634,0.12195,0
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95935,0.95935,0.95122,0.95122,0.94309,0.92683,0.9187,0.90244,0.90244,0.90244,0.90244,0.87805,0.87805,0.87805,0.85366,0.82114,0.78049,0.77236,0.7561,0.73171,0.70732,0.68293,0.65041,0.63415,0.63415,0.60976,0.56911,0.54472,0.52846,0.49593,0.46341,0.43089,0.4065,0.38211,0.34146,0.31707,0.14634,0.12195,0
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95935,0.95935,0.95122,0.95122,0.94309,0.92683,0.9187,0.90244,0.90244,0.90244,0.90244,0.87805,0.87805,0.87805,0.85366,0.82114,0.78049,0.77236,0.7561,0.73171,0.70732,0.68293,0.65041,0.63415,0.63415,0.60976,0.56911,0.54472,0.52846,0.49593,0.46341,0.43089,0.4065,0.38211,0.34146,0.31707,0.14634,0.12195,0
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95935,0.95935,0.95122,0.95122,0.94309,0.92683,0.9187,0.90244,0.90244,0.90244,0.90244,0.87805,0.87805,0.87805,0.85366,0.82114,0.78049,0.77236,0.7561,0.73171,0.70732,0.68293,0.65041,0.63415,0.63415,0.60976,0.56911,0.54472,0.52846,0.49593,0.46341,0.43089,0.4065,0.38211,0.34146,0.31707,0.14634,0.12195,0
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95935,0.95935,0.95122,0.95122,0.94309,0.92683,0.9187,0.90244,0.90244,0.90244,0.90244,0.87805,0.87805,0.87805,0.85366,0.82114,0.78049,0.77236,0.7561,0.73171,0.70732,0.68293,0.65041,0.63415,0.63415,0.60976,0.56911,0.54472,0.52846,0.49593,0.46341,0.43089,0.4065,0.38211,0.34146,0.31707,0.14634,0.12195,0
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95935,0.95935,0.95122,0.95122,0.94309,0.92683,0.9187,0.90244,0.90244,0.90244,0.90244,0.87805,0.87805,0.87805,0.85366,0.82114,0.78049,0.77236,0.7561,0.73171,0.70732,0.68293,0.65041,0.63415,0.63415,0.60976,0.56911,0.54472,0.52846,0.49593,0.46341,0.43089,0.4065,0.38211,0.34146,0.31707,0.14634,0.12195,0
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95935,0.95935,0.95122,0.95122,0.94309,0.92683,0.9187,0.90244,0.90244,0.90244,0.90244,0.87805,0.87805,0.87805,0.85366,0.82114,0.78049,0.77236,0.7561,0.73171,0.70732,0.68293,0.65041,0.63415,0.63415,0.60976,0.56911,0.54472,0.52846,0.49593,0.46341,0.43089,0.4065,0.38211,0.34146,0.31707,0.14634,0.12195,0
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95935,0.95935,0.95122,0.95122,0.94309,0.92683,0.9187,0.90244,0.90244,0.90244,0.90244,0.87805,0.87805,0.87805,0.85366,0.82114,0.78049,0.77236,0.7561,0.73171,0.70732,0.68293,0.65041,0.63415,0.63415,0.60976,0.56911,0.54472,0.52846,0.49593,0.46341,0.43089,0.4065,0.38211,0.34146,0.31707,0.14634,0.12195,0
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95935,0.95935,0.95122,0.95122,0.94309,0.92683,0.9187,0.90244,0.90244,0.90244,0.90244,0.87805,0.87805,0.87805,0.85366,0.82114,0.78049,0.77236,0.7561,0.73171,0.70732,0.68293,0.65041,0.63415,0.63415,0.60976,0.56911,0.54472,0.52846,0.49593,0.46341,0.43089,0.4065,0.38211,0.34146,0.31707,0.14634,0.12195,0
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95935,0.95935,0.95122,0.95122,0.94309,0.92683,0.9187,0.90244,0.90244,0.90244,0.90244,0.87805,0.87805,0.87805,0.85366,0.82114,0.78049,0.77236,0.7561,0.73171,0.70732,0.68293,0.65041,0.63415,0.63415,0.60976,0.56911,0.54472,0.52846,0.49593,0.46341,0.43089,0.4065,0.38211,0.34146,0.31707,0.14634,0.12195,0
0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.96748,0.96748,0.95935,0.95935,0.95122,0.93496,0.92683,0.91057,0.91057,0.91057,0.91057,0.88618,0.88618,0.88618,0.86179,0.82927,0.78862,0.77236,0.7561,0.73171,0.70732,0.68293,0.65041,0.63415,0.63415,0.60976,0.56911,0.54472,0.52846,0.49593,0.46341,0.43089,0.4065,0.38211,0.34146,0.31707,0.14634,0.12195,0
1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.97561,0.97561,0.96748,0.96748,0.95935,0.94309,0.93496,0.9187,0.9187,0.9187,0.9187,0.89431,0.89431,0.89431,0.86992,0.8374,0.79675,0.78049,0.76423,0.73984,0.71545,0.69106,0.65854,0.64228,0.64228,0.61789,0.57724,0.55285,0.53659,0.50407,0.47154,0.43902,0.41463,0.39024,0.34959,0.3252,0.14634,0.12195,0
1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.97561,0.97561,0.96748,0.96748,0.95935,0.94309,0.93496,0.9187,0.9187,0.9187,0.9187,0.89431,0.89431,0.89431,0.86992,0.8374,0.79675,0.78049,0.76423,0.73984,0.71545,0.69106,0.65854,0.64228,0.64228,0.61789,0.57724,0.55285,0.53659,0.50407,0.47154,0.43902,0.41463,0.39024,0.34959,0.3252,0.14634,0.12195,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.15,0.2,0.22,0.23,0.24,0.25,0.26,0.27,0.275,0.28,0.285,0.29,0.295,0.3,0.305,0.31,0.315,0.32,0.325,0.33,0.335,0.34,0.345,0.35,0.355,0.36,0.365,0.37,0.375,0.38,0.385,0.39,0.395,0.4,0.405,0.41,0.415,0.42,0.425,0.43,0.435,0.44,0.445,0.45,0.455,0.46,0.465,0.47,0.475,0.505,0.51,0.541
1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.97561,0.97561,0.96748,0.96748,0.95935,0.94309,0.93496,0.9187,0.9187,0.9187,0.9187,0.89431,0.89431,0.89431,0.86992,0.8374,0.79675,0.78049,0.76423,0.73984,0.71545,0.69106,0.65854,0.64228,0.64228,0.61789,0.57724,0.55285,0.53659,0.50407,0.47154,0.43902,0.41463,0.39024,0.34959,0.3252,0.14634,0.12195,0
1,0.99861,0.99465,0.99068,0.98572,0.97462,0.95975,0.94051,0.92703,0.91394,0.90145,0.88836,0.86932,0.85187,0.83581,0.81717,0.80091,0.78009,0.76224,0.7446,0.72655,0.7091,0.69601,0.6865,0.67638,0.66369,0.65259,0.64208,0.63157,0.61908,0.60539,0.58913,0.57565,0.5576,0.53599,0.51537,0.48741,0.45647,0.4305,0.39976,0.36823,0.33948,0.31212,0.29189,0.27067,0.25164,0.2328,0.20861,0.18481,0.031727,0.016458,0
